0.05;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
34;4.130017746;3.275897991;2.882604204;2.649894014;2.49361595;2.380312704;2.29383216;2.225339967;2.169562317;2.123139668;2.083821749;2.050039794;2.020663866;1.994857707;1.971988047;1.951565816;1.933206832;1.916604774;1.901512181;1.887726794;1.875081564;1.863437222;1.852676666;1.842700673;1.833424569;1.824775631;1.816691026;1.809116165;1.802003382;1.795310859;1.789001742;1.783043425;1.777406943;1.772066477;1.766998931;1.762183581;1.757601774;1.753236672;1.749073038;1.745097046;1.74129612;1.737658797;1.7341746;1.730833941;1.727628021;1.724548754;1.721588695;1.718740975;1.715999249;1.713357645;1.71081072;1.708353423;1.705981057;1.703689252;1.701473935;1.699331303;1.697257807;1.695250123;1.69330514;1.691419942;1.689591792;1.687818117;1.686096501;1.684424665;1.682800467;1.681221884;1.679687007
35;4.1213382;3.267423525;2.874187484;2.641465186;2.485143221;2.371781196;2.285235173;2.216675033;2.160829251;2.114339546;2.074956342;2.041111238;2.011674471;1.985809839;1.962884061;1.942408014;1.923997437;1.907345919;1.892205901;1.878375024;1.865686142;1.85399989;1.843199075;1.833184385;1.823871065;1.815186312;1.807067219;1.799459129;1.792314311;1.785590883;1.779251937;1.773264811;1.76760049;1.762233109;1.757139526;1.752298975;1.747692765;1.74330402;1.73911747;1.735119254;1.731296767;1.727638516;1.724133997;1.720773596;1.71754849;1.71445057;1.711472368;1.708606996;1.705848089;1.703189755;1.700626535;1.69815336;1.695765518;1.693458624;1.69122859;1.689071602;1.686984094;1.684962732;1.683004393;1.681106149;1.679265253;1.677479122;1.675745329;1.674061588;1.672425746;1.670835771;1.669289748
36;4.113165277;3.259446306;2.866265551;2.633532094;2.477168673;2.363750958;2.277142789;2.208518074;2.152607472;2.10605391;2.066608478;2.032703133;2.003208282;1.977287785;1.954308355;1.933780823;1.915320855;1.89862196;1.883436487;1.869561987;1.856831222;1.845104737;1.834265255;1.824213381;1.814864282;1.806145083;1.797992807;1.79035273;1.783177062;1.776423862;1.770056169;1.764041269;1.758350101;1.752956754;1.747838043;1.742973165;1.738343389;1.733931807;1.729723113;1.725703418;1.721860086;1.718181596;1.71465742;1.711277918;1.708034244;1.704918266;1.701922498;1.699040029;1.696264477;1.693589934;1.691010921;1.688522356;1.68611951;1.683797984;1.681553676;1.679382759;1.677281656;1.67524702;1.673275717;1.671364808;1.669511536;1.667713309;1.665967689;1.664272382;1.662625226;1.661024182;1.659467324
37;4.105455897;3.251923846;2.858796054;2.626052285;2.469649649;2.356179096;2.269511862;2.2008257;2.144853353;2.098238906;2.058734093;2.024771216;1.995220853;1.969246928;1.94621615;1.925639313;1.907132018;1.890387698;1.87515862;1.86124225;1.848471263;1.836706122;1.825829471;1.815741837;1.806358315;1.797605959;1.789421729;1.78175084;1.774545441;1.767763539;1.761368122;1.755326428;1.74960935;1.744190934;1.739047959;1.734159579;1.729507032;1.725073375;1.720843272;1.716802804;1.712939306;1.709241232;1.705698029;1.702300034;1.699038379;1.695904911;1.692892123;1.689993087;1.687201403;1.684511144;1.681916818;1.679413325;1.676995923;1.6746602;1.672402041;1.670217605;1.668103303;1.666055778;1.664071884;1.662148674;1.660283379;1.658473398;1.656716284;1.655009735;1.653351581;1.651739774;1.650172382
38;4.098171731;3.244818361;2.851741336;2.618988014;2.462548228;2.349027469;2.262304029;2.193559324;2.137528091;2.090855527;2.051293986;2.017276108;1.987672637;1.961647562;1.938567596;1.917943497;1.899390812;1.8826029;1.867331955;1.85337536;1.840565715;1.828763405;1.817850995;1.807728944;1.798312276;1.789527983;1.78131296;1.773612366;1.766378296;1.759568705;1.753146531;1.74707897;1.74133687;1.735894237;1.730727813;1.725816717;1.721142152;1.716687144;1.712436328;1.708375756;1.704492739;1.700775703;1.697214074;1.693798164;1.690519086;1.687368667;1.684339381;1.681424281;1.678616951;1.675911448;1.673302265;1.670784286;1.668352757;1.666003252;1.663731643;1.661534077;1.659406955;1.657346908;1.655350782;1.653415616;1.651538635;1.649717227;1.647948939;1.646231458;1.644562606;1.64294033;1.64136269
39;4.091278558;3.238096135;2.845067805;2.612305612;2.455830578;2.342262055;2.255485061;2.186684514;2.130597059;2.083868962;2.044253173;2.01018266;1.98052833;1.95445424;1.931327111;1.910657669;1.892061411;1.875231631;1.859920453;1.845925186;1.833078356;1.821240275;1.810293439;1.800138238;1.790689632;1.781874552;1.773629835;1.765900584;1.758638845;1.751802523;1.745354511;1.73926196;1.73349568;1.728029638;1.72284054;1.717907472;1.713211604;1.708735934;1.704465067;1.700385029;1.696483106;1.6927477;1.689168215;1.685734942;1.682438973;1.679272116;1.676226827;1.673296145;1.670473633;1.667753335;1.665129729;1.662597686;1.660152439;1.657789546;1.655504871;1.653294549;1.651154968;1.649082751;1.647074732;1.645127943;1.643239597;1.641407076;1.639627916;1.637899799;1.63622054;1.634588075;1.63300046
40;4.084745733;3.231726993;2.838745398;2.605974949;2.449466426;2.335852405;2.249024325;2.180170453;2.124029264;2.077248046;2.037580329;2.003459396;1.973756316;1.947635215;1.924462824;1.903749843;1.885111721;1.868241697;1.852891825;1.838859349;1.825976724;1.814104193;1.803124188;1.792937035;1.783457633;1.774612854;1.766339482;1.758582569;1.751294109;1.744431964;1.737958983;1.731842277;1.726052616;1.720563932;1.715352896;1.710398563;1.705682074;1.701186395;1.696896107;1.69279721;1.688876965;1.685123753;1.681526955;1.678076843;1.67476449;1.671581686;1.668520868;1.665575059;1.662737809;1.660003146;1.657365532;1.654819827;1.652361251;1.64998535;1.647687975;1.645465252;1.643313559;1.641229506;1.63920992;1.637251824;1.635352422;1.633509087;1.631719348;1.629980879;1.628291487;1.626649102;1.625051773
41;4.078545731;3.225683842;2.83274713;2.599968983;2.4434286;2.329771186;2.242894322;2.173989475;2.117796876;2.070964797;2.031247324;1.997078048;1.967328199;1.941161969;1.917946103;1.89719128;1.878512906;1.861604166;1.846217054;1.832148748;1.81923164;1.807325909;1.796313924;1.786095952;1.776586834;1.767713388;1.759412346;1.751628711;1.744314432;1.737427327;1.730930203;1.724790132;1.71897785;1.713467253;1.70823498;1.703260055;1.69852359;1.694008526;1.689699416;1.685582237;1.681644228;1.677873747;1.674260155;1.670793705;1.667465451;1.664267166;1.661191272;1.658230774;1.655379208;1.652630588;1.649979364;1.647420382;1.644948848;1.642560301;1.640250578;1.638015794;1.635852318;1.633756751;1.631725911;1.62975681;1.627846646;1.625992784;1.624192745;1.622444195;1.620744935;1.619092888;1.617486096
42;4.072653759;3.219942293;2.827048712;2.594263371;2.43769264;2.323993797;2.237070295;2.168116672;2.111874838;2.064994015;2.025228825;1.991013158;1.9612184;1.935008813;1.911751155;1.890956089;1.872238983;1.85529297;1.839869988;1.825767157;1.812816807;1.800879057;1.789836218;1.779588499;1.770050689;1.761149554;1.752821777;1.745012314;1.737673071;1.730761824;1.724241341;1.718078659;1.712244478;1.706712661;1.701459816;1.69646494;1.691709117;1.68717526;1.682847901;1.678712991;1.674757748;1.670970511;1.667340619;1.663858309;1.660514615;1.657301296;1.654210756;1.651235987;1.64837051;1.645608325;1.64294387;1.640371978;1.637887844;1.635486996;1.63316526;1.630918741;1.628743799;1.626637026;1.624595229;1.622615415;1.620694772;1.618830658;1.617020586;1.615262215;1.61355334;1.611891878;1.610275864
43;4.067047426;3.214480328;2.82162822;2.588836146;2.432236472;2.318498031;2.231529899;2.162529557;2.106240528;2.059312948;2.019501957;1.985241735;1.95540382;1.929152543;1.905854681;1.88502088;1.866266475;1.849284552;1.833826998;1.819690875;1.806708457;1.794739808;1.783667181;1.773390733;1.763825203;1.754897306;1.746543681;1.738709239;1.731345844;1.724411233;1.717868139;1.711683561;1.705828168;1.700275792;1.695003011;1.689988794;1.685214199;1.680662117;1.676317052;1.672164937;1.668192967;1.664389463;1.660743744;1.657246029;1.653887338;1.650659411;1.647554638;1.644565997;1.641686995;1.63891162;1.636234296;1.633649846;1.631153455;1.628740636;1.626407208;1.624149267;1.621963162;1.619845477;1.617793011;1.615802762;1.61387191;1.611997807;1.610177958;1.608410017;1.60669177;1.60502113;1.603396124
44;4.06170646;3.20927802;2.816465817;2.583667427;2.42704012;2.313263793;2.226252913;2.15720778;2.100873473;2.053901003;2.014046013;1.979742962;1.949863541;1.923572148;1.900235579;1.879364469;1.86057412;1.843557577;1.828066678;1.813898431;1.800885058;1.788886569;1.777785166;1.767480956;1.757888627;1.74893485;1.74055622;1.732697605;1.725310832;1.718353599;1.711788603;1.705582812;1.699706861;1.694134555;1.688842443;1.683809468;1.679016662;1.674446893;1.670084644;1.665915826;1.661927614;1.658108309;1.654447215;1.650934533;1.647561265;1.644319137;1.641200527;1.638198396;1.63530624;1.632518033;1.629828189;1.627231518;1.624723194;1.622298723;1.619953912;1.617684847;1.61548787;1.613359555;1.611296695;1.609296277;1.607355477;1.605471638;1.603642259;1.601864987;1.600137602;1.59845801;1.596824235
45;4.056612461;3.204317292;2.811543506;2.578739184;2.422085466;2.308272856;2.22122099;2.152132879;2.095755094;2.048739492;2.008842199;1.97449795;1.94457858;1.918248556;1.894874695;1.873967623;1.855142613;1.838092671;1.822569588;1.808370326;1.795327053;1.783299731;1.772170512;1.761839456;1.752221205;1.743242387;1.734839553;1.726957534;1.719548118;1.712568968;1.705982748;1.699756393;1.69386051;1.688268874;1.682958009;1.677906831;1.67309635;1.66850941;1.664130474;1.659945432;1.65594144;1.652106783;1.648430745;1.644903512;1.641516071;1.638260135;1.635128064;1.63211281;1.629207853;1.626407158;1.623705126;1.621096558;1.618576616;1.616140797;1.613784898;1.611504997;1.609297426;1.607158753;1.605085761;1.603075432;1.601124934;1.599231601;1.597392928;1.595606555;1.593870256;1.592181932;1.5905396
46;4.051748692;3.199581706;2.806844929;2.574035025;2.417356037;2.303508646;2.21641745;2.147288065;2.090868497;2.043811418;2.003873424;1.969489514;1.939531665;1.913164416;1.889754602;1.868812842;1.849954386;1.832872202;1.817318038;1.803088809;1.790016639;1.77796144;1.766805319;1.756448288;1.746804949;1.737801887;1.729375613;1.721470921;1.714039563;1.707039169;1.70043237;1.694186072;1.688270852;1.68266046;1.677331392;1.672262543;1.667434898;1.66283128;1.658436132;1.654235325;1.650215997;1.646366415;1.642675847;1.639134463;1.635733236;1.632463864;1.629318696;1.626290668;1.623373252;1.620560398;1.617846498;1.615226342;1.612695083;1.610248208;1.607881504;1.605591043;1.603373147;1.601224376;1.599141506;1.597121512;1.595161554;1.593258961;1.591411222;1.589615969;1.587870973;1.586174126;1.584523443
47;4.047099895;3.195056281;2.802355176;2.569540013;2.412836823;2.298956062;2.211827094;2.142658039;2.086198285;2.039101292;1.999124107;1.964701988;1.934707052;1.908303905;1.884859405;1.863884167;1.844993416;1.827880087;1.812295888;1.798037692;1.784937576;1.772855408;1.761673252;1.751291078;1.741623444;1.732596897;1.724147911;1.716221244;1.708768612;1.701747616;1.695120854;1.688855205;1.682921218;1.677292616;1.671945873;1.66685986;1.66201554;1.657395717;1.652984812;1.648768679;1.644734439;1.64087034;1.637165638;1.633610486;1.630195844;1.626913395;1.623755476;1.620715012;1.617785462;1.614960766;1.612235305;1.609603859;1.607061571;1.604603919;1.602226685;1.599925927;1.597697963;1.595539344;1.593446839;1.591417417;1.58944823;1.587536602;1.585680015;1.583876096;1.582122609;1.580417443;1.578758604
48;4.042652129;3.190727336;2.798060635;2.565240508;2.408514119;2.294601313;2.20743604;2.138228827;2.081730394;2.034594961;1.994580015;1.96012106;1.930090354;1.903652567;1.880174584;1.859167013;1.840245059;1.823101628;1.807488388;1.793202172;1.780075016;1.767966745;1.756759381;1.746352853;1.736661681;1.727612373;1.719141369;1.711193391;1.703720124;1.696679138;1.690033002;1.683748567;1.677796356;1.672150069;1.666786155;1.661683463;1.656822937;1.652187359;1.647761133;1.643530094;1.639481348;1.635603127;1.63188467;1.628316118;1.624888415;1.621593233;1.618422897;1.615370319;1.612428948;1.609592713;1.606855985;1.604213535;1.601660496;1.599192338;1.596804833;1.594494034;1.592256249;1.590088023;1.587986118;1.585947495;1.583969302;1.582048855;1.58018363;1.578371249;1.576609471;1.57489618;1.573229377
49;4.038392634;3.186582352;2.793948852;2.561124034;2.404375386;2.290431783;2.203231586;2.133987641;2.077451954;2.030279477;1.990228119;1.955733631;1.925668401;1.899197169;1.875686841;1.854648025;1.835695907;1.818523363;1.802882028;1.788568695;1.77541536;1.763281809;1.752050024;1.741619895;1.731905906;1.722834529;1.714342168;1.706373515;1.698880223;1.691819831;1.685154884;1.678852204;1.67288229;1.667218818;1.661838216;1.65671931;1.651843025;1.647192125;1.642750995;1.638505455;1.634442592;1.630550624;1.626818777;1.623237176;1.619796754;1.61648917;1.613306736;1.610242355;1.607289463;1.604441981;1.601694269;1.599041089;1.596477566;1.593999161;1.591601638;1.589281042;1.587033674;1.584856073;1.582744992;1.580697388;1.578710401;1.576781343;1.574907683;1.573087038;1.571317162;1.569595933;1.567921349
50;4.034309707;3.182609852;2.790008406;2.55717915;2.400409127;2.286435904;2.199202087;2.129922759;2.073351163;2.026142961;1.986056472;1.951527683;1.921429114;1.894925568;1.871383978;1.85031495;1.831333656;1.814132941;1.798464409;1.784124818;1.770946126;1.75878808;1.747532624;1.737079614;1.727343496;1.718250709;1.709737624;1.701748902;1.694236167;1.687156931;1.68047371;1.674153302;1.668166183;1.662486006;1.657089177;1.651954503;1.647062889;1.642397081;1.637941448;1.633681792;1.629605186;1.625699833;1.621954944;1.618360633;1.614907819;1.61158815;1.608393926;1.605318039;1.602353916;1.599495467;1.596737043;1.594073398;1.591499647;1.589011244;1.586603945;1.584273788;1.582017067;1.579830313;1.577710274;1.5756539;1.573658325;1.571720856;1.569838956;1.568010237;1.566232448;1.564503463;1.562821273
51;4.030392595;3.178799292;2.786228813;2.553395351;2.396604785;2.282603052;2.195336847;2.126023411;2.069417182;2.022174505;1.982054098;1.947492178;1.917361391;1.890826607;1.867254784;1.846156529;1.827146995;1.809919007;1.794224136;1.779859106;1.766655838;1.754474046;1.743195637;1.732720431;1.722962841;1.713849273;1.705316069;1.697307859;1.689776239;1.682678693;1.675977713;1.669640073;1.663636226;1.657939802;1.652527189;1.647377174;1.642470643;1.637790325;1.633320573;1.629047172;1.624957181;1.62103879;1.617281196;1.6136745;1.610209609;1.606878159;1.603672441;1.600585335;1.597610258;1.594741111;1.591972238;1.589298381;1.58671465;1.584216488;1.581799647;1.579460155;1.577194301;1.574998609;1.572869821;1.57080488;1.568800916;1.566855229;1.564965277;1.563128668;1.561343145;1.559606577;1.557916953
52;4.0266314;3.175140971;2.782600423;2.549762972;2.392952647;2.278923451;2.191626025;2.122279688;2.065640032;2.018364066;1.978210893;1.943616952;1.913455016;1.886890017;1.863288939;1.842162391;1.823125513;1.805871106;1.790150712;1.775761023;1.762533928;1.750329104;1.739028425;1.728531678;1.718753245;1.7096195;1.701066754;1.693039611;1.685489638;1.678374295;1.67165605;1.665301652;1.659281534;1.653569305;1.648141333;1.642976386;1.638055333;1.633360887;1.628877384;1.624590595;1.620487564;1.616556468;1.612786491;1.609167721;1.605691056;1.602348119;1.59913119;1.59603314;1.593047377;1.590167793;1.587388721;1.584704897;1.582111423;1.579603735;1.577177576;1.574828969;1.572554194;1.570349771;1.568212435;1.566139124;1.564126961;1.562173242;1.560275421;1.558431098;1.556638014;1.554894032;1.553197137
53;4.023016998;3.171625948;2.779114345;2.546273104;2.38944376;2.275388093;2.18806055;2.118682455;2.062010518;2.014702388;1.974517543;1.939892637;1.909700566;1.883106325;1.859476924;1.838322974;1.819259605;1.801979593;1.786234456;1.771820854;1.758570643;1.74634347;1.735021175;1.724503514;1.714704838;1.705551492;1.696979758;1.688934213;1.681366399;1.67423375;1.667498712;1.661128012;1.655092061;1.649364449;1.643921525;1.63874204;1.633806845;1.629098636;1.624601736;1.620301901;1.616186162;1.612242681;1.608460631;1.604830089;1.60134194;1.597987797;1.594759931;1.591651203;1.588655012;1.585765239;1.582976212;1.580282658;1.57767967;1.575162678;1.572727417;1.570369905;1.568086415;1.56587346;1.563727771;1.561646279;1.559626102;1.557664531;1.555759014;1.553907149;1.55210667;1.550355437;1.54865143
54;4.01954096;3.168245967;2.77576237;2.542917526;2.386069862;2.271988662;2.184632046;2.115223279;2.058520148;2.011180924;1.970965446;1.93631058;1.906089339;1.879466783;1.855809947;1.834629446;1.815540397;1.798235558;1.782466421;1.768029617;1.754756973;1.742508103;1.731164818;1.720626843;1.710808499;1.701636103;1.693045911;1.684982473;1.677397307;1.670247824;1.663496446;1.65710988;1.651058517;1.645315928;1.639858444;1.634664797;1.629715824;1.624994206;1.620484249;1.616171697;1.612043567;1.60808801;1.604294186;1.60065216;1.597152807;1.593787731;1.590549191;1.587430041;1.584423668;1.581523949;1.5787252;1.576022142;1.573409861;1.57088378;1.568439627;1.566073412;1.563781405;1.561560111;1.559406256;1.557316765;1.555288752;1.553319503;1.55140646;1.549547217;1.547739504;1.545981176;1.544270211
55;4.016195493;3.164993396;2.772536908;2.539688635;2.382823311;2.268717467;2.181332771;2.111894362;2.055161071;2.007791769;1.967546647;1.932862776;1.902613287;1.875963299;1.852279874;1.831073632;1.811959679;1.794630757;1.77883833;1.764379005;1.751084579;1.738814636;1.727450959;1.716893243;1.707055782;1.697864865;1.689256724;1.681175881;1.673573833;1.666407967;1.659640684;1.653238671;1.6471723;1.641415123;1.635943453;1.630736008;1.625773608;1.621038919;1.616516233;1.612191281;1.608051067;1.604083729;1.600278418;1.596625187;1.5931149;1.589739151;1.586490192;1.583360864;1.58034455;1.577435116;1.574626871;1.571914529;1.569293168;1.566758204;1.56430536;1.56193064;1.559630306;1.557400859;1.555239019;1.553141706;1.551106029;1.549129268;1.547208863;1.545342402;1.54352761;1.54176234;1.540044564
56;4.012973378;3.161861165;2.769430932;2.536579392;2.379697033;2.265567389;2.178155555;2.108688484;2.051926015;2.004527602;1.964253778;1.929541814;1.899264953;1.872588375;1.848879169;1.82764796;1.808509845;1.791157548;1.775342511;1.760861316;1.74754573;1.735255313;1.723871816;1.713294909;1.703438859;1.694229928;1.685604323;1.677506545;1.669888064;1.662706249;1.655923479;1.649506422;1.643425431;1.63765404;1.632168547;1.626947652;1.621972161;1.617224727;1.612689627;1.608352579;1.604200576;1.600221744;1.596405222;1.592741053;1.589220092;1.585833924;1.582574789;1.579435522;1.576409496;1.573490571;1.570673048;1.567951632;1.565321397;1.562777751;1.560316411;1.557933374;1.555624898;1.553387477;1.551217827;1.549112862;1.547069687;1.545085577;1.543157967;1.541284442;1.539462722;1.537690656;1.535966212
57;4.009867916;3.158842719;2.766437926;2.533583269;2.376684468;2.262531824;2.175093749;2.105598945;2.048808234;2.001381632;1.961080004;1.926340815;1.896037419;1.869335056;1.84560084;1.824345403;1.805183834;1.78780884;1.771971844;1.757469401;1.744133254;1.731822933;1.720420166;1.709824596;1.699950461;1.690724003;1.682081402;1.673967137;1.666332657;1.659135309;1.652337453;1.645905739;1.6398105;1.634025256;1.628526286;1.623292277;1.61830402;1.613544154;1.608996943;1.604648093;1.600484585;1.596494533;1.592667067;1.588992219;1.585460835;1.582064489;1.578795414;1.575646438;1.572610923;1.569682723;1.566856131;1.564125846;1.561486935;1.5589348;1.556465151;1.55407398;1.55175754;1.549512319;1.547335027;1.545222576;1.543172063;1.541180761;1.539246099;1.537365658;1.535537155;1.533758435;1.532027462
58;4.006872886;3.155931971;2.763551837;2.530694205;2.373779525;2.259604642;2.172141175;2.102619527;2.045801464;1.998347552;1.958018976;1.92325339;1.892924258;1.866196877;1.84243839;1.821159431;1.801975086;1.784578046;1.768719712;1.754196617;1.74084048;1.728510805;1.717089294;1.706475565;1.696583832;1.687340313;1.678681165;1.670550844;1.662900781;1.6556883;1.648875744;1.642429744;1.636320617;1.630521865;1.625009753;1.619762954;1.614762243;1.609990246;1.605431216;1.601070847;1.596896107;1.592895101;1.589056948;1.58537167;1.581830104;1.578423815;1.575145029;1.571986563;1.568941774;1.566004506;1.563169049;1.560430092;1.557782697;1.555222259;1.552744483;1.550345355;1.548021123;1.54576827;1.5435835;1.541463721;1.539406026;1.537407682;1.535466116;1.533578903;1.531743758;1.529958521;1.528221153
59;4.003982503;3.153123258;2.76076704;2.527906566;2.370976539;2.25678014;2.169292094;2.099744445;2.04289988;1.995419494;1.955064787;1.920273596;1.889919492;1.863167828;1.839385773;1.81808397;1.798877497;1.781459032;1.765579957;1.751036782;1.737661202;1.7253127;1.71387295;1.703241547;1.693332682;1.68407255;1.675397285;1.667251324;1.659586076;1.652358848;1.645531963;1.639072034;1.632949364;1.627137438;1.621612506;1.616353226;1.611340362;1.606556526;1.601985959;1.597614342;1.593428635;1.589416931;1.585568338;1.581872871;1.578321356;1.574905351;1.571617072;1.568449329;1.565395473;1.562449341;1.559605213;1.556857775;1.55420208;1.55163352;1.549147792;1.546740879;1.544409021;1.542148697;1.539956607;1.537829654;1.535764927;1.533759688;1.531811361;1.529917517;1.528075865;1.526284244;1.524540611
60;4.001191377;3.150411311;2.758078296;2.525215102;2.368270236;2.25405301;2.166541156;2.096968313;2.040098055;1.992591997;1.952211939;1.917395899;1.887017552;1.860242307;1.83643736;1.81511336;1.79588538;1.778446085;1.76254684;1.747984133;1.734589638;1.722222812;1.710765308;1.700116696;1.690191147;1.680914832;1.672223866;1.664062663;1.656382615;1.649141009;1.642300152;1.635826639;1.629690758;1.623865978;1.618328537;1.613057077;1.608032349;1.603236954;1.598655121;1.59427252;1.5900761;1.586053944;1.582195151;1.578489726;1.574928487;1.571502984;1.568205425;1.565028612;1.561965889;1.559011086;1.556158477;1.553402742;1.550738927;1.548162418;1.545668909;1.543254375;1.540915051;1.538647414;1.536448158;1.53431418;1.532242566;1.530230574;1.528275624;1.526375283;1.524527257;1.522729381;1.520979608
61;3.998494482;3.147791213;2.75548072;2.522614923;2.3656557;2.251418303;2.163883378;2.094286108;2.037390932;1.989859964;1.949455301;1.914615137;1.884213245;1.857415091;1.833587898;1.812242321;1.79299343;1.775533877;1.759615009;1.745033296;1.731620389;1.719235724;1.707760932;1.69709556;1.687153757;1.677861673;1.669155403;1.660979342;1.653284863;1.646029236;1.63917475;1.632687986;1.626539213;1.62070189;1.615152237;1.609868885;1.604832574;1.60002589;1.595433052;1.591039721;1.586832833;1.582800464;1.578931701;1.575216543;1.571645798;1.568211007;1.564904372;1.561718689;1.558647293;1.555684007;1.5528231;1.550059245;1.547387484;1.544803195;1.542302068;1.539880072;1.53753344;1.535258641;1.533052366;1.530911507;1.528833147;1.52681454;1.5248531;1.522946393;1.521092121;1.519288114;1.517532324
62;3.995887126;3.145258377;2.752969754;2.520101464;2.363128342;2.248871399;2.161314106;2.091693143;2.034773789;1.987218641;1.946790087;1.911926489;1.881501721;1.854681303;1.830832482;1.809465923;1.790196692;1.772717428;1.756779464;1.742179249;1.728748416;1.716346378;1.704854744;1.694173042;1.684215398;1.674907943;1.666186753;1.657996203;1.650287649;1.643018344;1.63615056;1.629650863;1.623489509;1.617639939;1.612078363;1.606783399;1.601735773;1.596918061;1.592314472;1.587910654;1.583693536;1.579651183;1.575772674;1.572047998;1.568467957;1.565024083;1.561708571;1.55851421;1.555434327;1.55246274;1.549593712;1.54682191;1.544142369;1.541550464;1.539041878;1.536612576;1.534258786;1.531976972;1.529763821;1.527616222;1.525531252;1.523506162;1.521538363;1.519625417;1.517765022;1.515955005;1.514193315
63;3.993364924;3.142808517;2.750541138;2.517670458;2.360683875;2.246407983;2.158828993;2.089185038;2.032242211;1.984663583;1.944211821;1.909325452;1.878878448;1.852036382;1.828166527;1.806779556;1.787490532;1.769992083;1.754035528;1.739417297;1.725969003;1.713550039;1.702041995;1.691344375;1.681371289;1.672048846;1.663313104;1.655108422;1.647386136;1.640103483;1.63322272;1.626710399;1.620536759;1.614675231;1.609102009;1.603795701;1.598737021;1.593908533;1.589294436;1.584880369;1.58065325;1.576601135;1.572713095;1.568979111;1.565389976;1.561937217;1.558613019;1.555410165;1.552321976;1.549342265;1.546465287;1.543685704;1.540998546;1.538399183;1.535883291;1.533446833;1.531086031;1.528797344;1.526577456;1.524423252;1.522331804;1.520300361;1.518326329;1.516407266;1.514540868;1.512724959;1.510957484
64;3.990923772;3.140437622;2.748190888;2.515317914;2.358318287;2.244024016;2.15642397;2.086757693;2.02979207;1.982190631;1.941716313;1.906807809;1.876339183;1.84947606;1.825585741;1.804178906;1.784870614;1.767353486;1.751378824;1.736743043;1.723277736;1.710842277;1.699318235;1.688605097;1.678616951;1.66927989;1.660529952;1.652311478;1.64457579;1.637280108;1.630386675;1.623862025;1.617676388;1.611803178;1.60621858;1.600901187;1.595831703;1.590992683;1.586368314;1.581944225;1.577707326;1.573645664;1.569748302;1.566005212;1.56240718;1.558945725;1.555613027;1.55240186;1.549305542;1.546317876;1.543433114;1.540645911;1.537951293;1.535344624;1.532821576;1.530378107;1.528010434;1.525715013;1.523488523;1.521327844;1.519230047;1.517192374;1.515212231;1.513287171;1.511414887;1.509593199;1.50782005
65;3.988559825;3.138141935;2.745915273;2.513040096;2.356027822;2.241715716;2.154095227;2.084407271;2.027419498;1.979795888;1.939299642;1.904369611;1.873879951;1.84699634;1.823086103;1.801659929;1.782332875;1.764797553;1.748805251;1.734152368;1.720670478;1.708218937;1.696679297;1.685951023;1.675948187;1.666596862;1.65783307;1.649601136;1.641852364;1.634543961;1.627638152;1.621101462;1.614904103;1.60901948;1.603423763;1.598095536;1.593015492;1.588166174;1.58353176;1.579097871;1.574851406;1.570780404;1.566873921;1.563121921;1.559515181;1.556045216;1.552704196;1.549484892;1.546380612;1.543385157;1.540492771;1.537698105;1.534996179;1.532382353;1.529852293;1.527401953;1.525027546;1.522725525;1.520492563;1.518325537;1.516221515;1.514177735;1.512191599;1.510260657;1.508382599;1.506555243;1.504776528
66;3.986269479;3.135917934;2.743710792;2.510833499;2.353808958;2.239479537;2.151839193;2.08213017;2.025120869;1.977475701;1.936958128;1.902007153;1.871497025;1.84459347;1.82066384;1.799218832;1.779873502;1.762320452;1.746310958;1.731641404;1.718143346;1.705676123;1.694121267;1.683378227;1.673361055;1.66399581;1.655218494;1.646973418;1.63921187;1.631891041;1.624973144;1.618424689;1.612215876;1.606320098;1.600713513;1.595374695;1.590284324;1.585424935;1.580780697;1.57633722;1.572081396;1.568001256;1.564085846;1.560325124;1.556709862;1.553231564;1.549882397;1.546655123;1.543543047;1.540539962;1.537640108;1.53483813;1.532129044;1.529508203;1.526971272;1.524514198;1.52213319;1.519824697;1.51758539;1.515412141;1.513302014;1.511252244;1.509260229;1.507323518;1.505439796;1.503606879;1.501822703
67;3.984049349;3.133762315;2.741574163;2.508694835;2.35165839;2.237312152;2.149652514;2.079923014;2.022892777;1.975226641;1.934688317;1.89971696;1.869186905;1.842263931;1.818315411;1.796852054;1.777488914;1.759918586;1.743892332;1.729206521;1.715692695;1.703210173;1.691640471;1.68088302;1.670851857;1.66147302;1.652682499;1.644424588;1.636650559;1.629317591;1.622387883;1.61582793;1.609607921;1.603701238;1.598084027;1.59273485;1.58763438;1.58276514;1.57811129;1.573658432;1.569393449;1.565304364;1.561380217;1.557610957;1.553987349;1.550500892;1.547143745;1.543908666;1.540788953;1.537778393;1.534871221;1.532062078;1.529345973;1.526718258;1.52417459;1.521710915;1.519323435;1.517008597;1.514763067;1.512583715;1.510467599;1.508411954;1.506414173;1.504471801;1.502582521;1.500744147;1.49895461
